,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
813,13.55,0.006689,0.103418,-0.004638,0.994605,0.766998,0.13499,-0.24779,-0.002016,-0.108242,-0.00193,0.994121,-0.004884,-0.020895,0.097218,-0.001625,0.152287,0.001629,0.988334,0.521375,0.011393,-0.339623,,,,,,,,-0.044078,-0.173809,0.32406,0.928888,-0.043445,-0.031518,-0.24633,-0.007845,0.957652,-0.003829,0.287796,-0.532689,-0.015758,-0.15101,0.486551,0.013028,-0.040489,0.872617,0.122701,0.921808,-0.043215,0.554877,-0.02836,-0.196163,0.807977,0.119212,0.983032,-0.49089,0.117436,0.310419,-0.12728,0.934692,-0.265446,0.567081,-0.435411,0.008037,-0.055318,-0.004519,0.998426,0.258169,0.340727,-0.243235,0.105246,-0.352098,-0.02847,0.929591,-0.189882,0.092582,-0.446351,0.213215,0.016934,0.071471,0.97424,0.357985,0.107545,-0.65737
814,13.566667,0.009178,0.101925,-0.004568,0.994739,0.766984,0.135403,-0.248367,-0.002004,-0.108192,-0.001963,0.994126,-0.004899,-0.020903,0.097208,-0.000144,0.153522,0.001576,0.988144,0.52116,0.011636,-0.339549,,,,,,,,-0.043722,-0.17387,0.322441,0.929456,-0.043487,-0.031526,-0.246605,-0.007886,0.957622,-0.003913,0.287893,-0.532692,-0.01575,-0.151013,0.485166,0.014312,-0.038127,0.873473,0.11044,0.907392,-0.039071,0.55876,-0.037351,-0.19873,0.8043,0.110734,0.969454,-0.486602,0.11499,0.301718,-0.130838,0.93735,-0.27946,0.55937,-0.43447,0.007445,-0.089143,0.005278,0.995977,0.237649,0.323276,-0.234018,0.122545,-0.346088,-0.028745,0.92972,-0.191304,0.09054,-0.443331,0.227207,0.018694,0.068191,0.971276,0.354067,0.109144,-0.653033
815,13.583333,0.007839,0.103259,-0.004998,0.994611,0.766939,0.135103,-0.247981,-0.001962,-0.108052,-0.001919,0.994142,-0.004932,-0.020907,0.097204,-0.000015,0.15347,0.001992,0.988151,0.521123,0.011638,-0.339541,,,,,,,,-0.04396,-0.173952,0.321821,0.929645,-0.04347,-0.031471,-0.246341,-0.00779,0.957637,-0.003871,0.287845,-0.532686,-0.015748,-0.151007,0.483618,0.017348,-0.038062,0.874279,0.098579,0.892757,-0.03512,0.563469,-0.046606,-0.201533,0.799822,0.102711,0.955869,-0.482462,0.110533,0.284787,-0.137286,0.942248,-0.293415,0.552282,-0.434472,-0.003216,-0.120545,0.012044,0.99263,0.218423,0.305817,-0.224961,0.142954,-0.33744,-0.024082,0.930118,-0.192358,0.08839,-0.440526,0.24231,0.018722,0.072042,0.967339,0.350359,0.110818,-0.647671
816,13.6,0.007262,0.103194,-0.00365,0.994628,0.766919,0.135041,-0.247878,-0.001198,-0.108951,-0.002032,0.994044,-0.004712,-0.020715,0.097273,0.000276,0.153458,0.002125,0.988153,0.521115,0.011702,-0.339509,,,,,,,,-0.044087,-0.175624,0.314522,0.93182,-0.04261,-0.032513,-0.246476,-0.00785,0.957601,-0.003822,0.287967,-0.532678,-0.015766,-0.151015,0.482234,0.020254,-0.035972,0.875069,0.087362,0.878417,-0.031446,0.567377,-0.056676,-0.204211,0.795719,0.095131,0.942609,-0.478546,0.109721,0.270239,-0.141935,0.945932,-0.307432,0.545265,-0.435868,-0.003412,-0.116418,0.006522,0.993173,0.199603,0.288345,-0.214985,0.160035,-0.331843,-0.021874,0.929403,-0.193557,0.086808,-0.437745,0.261949,0.013345,0.078217,0.961814,0.346459,0.112397,-0.641814
817,13.616667,0.007833,0.103109,-0.004489,0.994629,0.766983,0.135094,-0.247991,-0.003594,-0.108394,-0.001631,0.9941,-0.004894,-0.021281,0.097222,-0.000435,0.152856,0.000785,0.988248,0.521268,0.011574,-0.339599,,,,,,,,-0.044677,-0.176106,0.316484,0.931036,-0.042138,-0.032548,-0.246617,-0.007838,0.957658,-0.004159,0.287771,-0.532684,-0.015749,-0.151008,0.47963,0.021783,-0.03083,0.876658,0.076685,0.864638,-0.027907,0.570876,-0.067218,-0.202665,0.792786,0.088343,0.929309,-0.474797,0.110489,0.254322,-0.145345,0.94973,-0.321335,0.538521,-0.438404,-0.013637,-0.147314,0.021545,0.988761,0.182379,0.271782,-0.203639,0.179919,-0.328152,-0.017501,0.927167,-0.194904,0.085674,-0.435612,0.284444,0.012702,0.108654,0.952431,0.343662,0.112635,-0.63676
818,13.633333,0.008065,0.102959,-0.004354,0.994643,0.766991,0.135119,-0.248037,-0.003653,-0.108287,-0.0016,0.994112,-0.004854,-0.02129,0.097225,-0.000461,0.153728,0.002039,0.988111,0.521055,0.011571,-0.339492,,,,,,,,-0.044356,-0.176344,0.30688,0.934216,-0.04209,-0.03312,-0.246242,-0.007913,0.957614,-0.00394,0.287918,-0.53269,-0.015753,-0.151013,0.477338,0.023365,-0.028438,0.877948,0.066199,0.851523,-0.024508,0.574306,-0.07791,-0.203975,0.788984,0.081646,0.916946,-0.470944,0.113096,0.23727,-0.150781,0.952983,-0.334892,0.531998,-0.441887,-0.019149,-0.147417,0.019856,0.98869,0.166176,0.255954,-0.191504,0.197951,-0.325755,-0.01041,0.924441,-0.195787,0.084584,-0.43407,0.298389,0.009144,0.114315,0.94753,0.339564,0.113662,-0.631736
819,13.65,0.007561,0.103106,-0.004494,0.994632,0.766977,0.135058,-0.24792,-0.003633,-0.108256,-0.001623,0.994115,-0.004845,-0.021282,0.097227,-0.001422,0.152347,0.000793,0.988326,0.521415,0.011495,-0.339754,,,,,,,,-0.044259,-0.176486,0.306442,0.934338,-0.042108,-0.03311,-0.246206,-0.007939,0.95763,-0.004259,0.28786,-0.532694,-0.015754,-0.151009,0.474808,0.024495,-0.030449,0.879222,0.055947,0.839122,-0.021473,0.582792,-0.088665,-0.202539,0.781966,0.075006,0.905126,-0.466839,0.117322,0.220069,-0.156374,0.955695,-0.347968,0.525637,-0.446267,-0.018647,-0.132429,0.017411,0.990864,0.150978,0.240571,-0.179425,0.204318,-0.323458,-0.009589,0.923871,-0.196914,0.082915,-0.432908,0.305754,0.007311,0.108109,0.945925,0.334875,0.114242,-0.627272
820,13.666667,0.008575,0.102103,-0.003686,0.99473,0.767165,0.135157,-0.248151,-0.000499,-0.107656,-0.002391,0.994185,-0.004983,-0.020511,0.09742,-0.001453,0.152313,0.000823,0.988331,0.521389,0.011487,-0.339748,,,,,,,,-0.043958,-0.176465,0.306009,0.934498,-0.042153,-0.033035,-0.24621,-0.007835,0.957662,-0.004003,0.287761,-0.532684,-0.015755,-0.151004,0.472074,0.027002,-0.027044,0.88073,0.046442,0.827767,-0.0183,0.586211,-0.097493,-0.202095,0.778467,0.069093,0.893969,-0.462754,0.123628,0.202728,-0.162372,0.957733,-0.36029,0.519298,-0.45113,-0.031711,-0.118432,0.001195,0.992455,0.136246,0.226337,-0.166414,0.209441,-0.323312,-0.000593,0.922824,-0.197804,0.081752,-0.431458,0.314584,0.008067,0.108828,0.942936,0.331227,0.114001,-0.623919
821,13.683333,0.007677,0.10308,-0.004416,0.994634,0.766974,0.135065,-0.247944,-0.001813,-0.107923,-0.002348,0.994155,-0.004986,-0.020831,0.097254,-0.001591,0.152145,0.001062,0.988356,0.52142,0.011501,-0.339751,,,,,,,,-0.044114,-0.176487,0.305991,0.934492,-0.042129,-0.033111,-0.246219,-0.007886,0.957623,-0.003974,0.287889,-0.532693,-0.01575,-0.151013,0.467754,0.026869,-0.02264,0.88316,0.03736,0.817477,-0.015399,0.614365,-0.110417,-0.198948,0.755502,0.062505,0.884141,-0.458729,0.128652,0.193381,-0.158439,0.959661,-0.372773,0.513333,-0.456797,-0.044544,-0.107892,0.00155,0.993163,0.122307,0.213083,-0.154025,0.216987,-0.318859,0.002489,0.922626,-0.199178,0.080908,-0.430396,0.325127,0.008609,0.12723,0.937033,0.328909,0.112741,-0.621677
822,13.7,0.00497,0.107594,-0.003864,0.994175,0.766647,0.135,-0.247253,-0.001756,-0.108066,-0.002529,0.994139,-0.004868,-0.02082,0.097398,-0.001461,0.152191,0.00098,0.98835,0.521405,0.011477,-0.339751,-0.080451,-0.097912,0.949521,0.286967,0.382618,0.004045,-0.353712,-0.044406,-0.176463,0.30756,0.933968,-0.04214,-0.033123,-0.24624,-0.007904,0.95761,-0.003637,0.287938,-0.532691,-0.015752,-0.151014,0.46348,0.028908,-0.021977,0.885363,0.028423,0.808167,-0.012702,0.617999,-0.117522,-0.198426,0.751593,0.056788,0.874382,-0.454846,0.137583,0.180197,-0.162292,0.960344,-0.383371,0.507126,-0.462661,-0.045066,-0.093506,0.018045,0.994435,0.109684,0.201546,-0.142288,0.233223,-0.31791,0.009325,0.918941,-0.199445,0.080107,-0.429288,0.332611,0.007681,0.131362,0.933839,0.326171,0.111744,-0.619411
823,13.716667,0.005608,0.107644,-0.004446,0.994164,0.766594,0.135028,-0.247348,0.000202,-0.107639,-0.003445,0.994184,-0.004953,-0.020293,0.097433,-0.001383,0.152226,0.00084,0.988344,0.521406,0.011432,-0.339733,-0.079803,-0.100087,0.94774,0.292238,0.382757,0.004559,-0.353528,-0.041911,-0.177007,0.298669,0.936861,-0.041903,-0.032908,-0.246331,-0.007932,0.95761,-0.003916,0.287933,-0.532696,-0.015751,-0.151011,0.458391,0.02887,-0.019401,0.88807,0.019766,0.799921,-0.010374,0.604782,-0.122764,-0.198426,0.761443,0.052039,0.864765,-0.451343,0.147647,0.170657,-0.167341,0.959726,-0.393176,0.500943,-0.468442,-0.056798,-0.100977,0.01918,0.993081,0.096872,0.190458,-0.131102,0.232302,-0.314775,0.010238,0.920243,-0.200749,0.079858,-0.428524,0.338328,0.005201,0.134245,0.931389,0.32363,0.110427,-0.617355
824,13.733333,0.005598,0.107655,-0.004517,0.994162,0.766585,0.135045,-0.247313,-0.000848,-0.107706,-0.003512,0.994176,-0.005029,-0.020552,0.097296,-0.001628,0.152046,0.000798,0.988372,0.521422,0.011479,-0.339747,-0.080066,-0.099416,0.948157,0.291041,0.382714,0.004444,-0.353611,-0.036935,-0.177917,0.278518,0.943085,-0.042172,-0.032832,-0.246242,-0.008018,0.957612,-0.003995,0.287921,-0.532698,-0.015753,-0.151011,0.452435,0.029289,-0.015788,0.891177,0.011119,0.792563,-0.008142,0.610428,-0.130479,-0.195941,0.75628,0.047209,0.856615,-0.447679,0.156927,0.15308,-0.178862,0.95914,-0.402349,0.495628,-0.474091,-0.058906,-0.094453,0.016185,0.993653,0.084331,0.179362,-0.121038,0.233815,-0.313188,0.012822,0.920369,-0.201843,0.079268,-0.427767,0.344289,0.002724,0.138038,0.928657,0.32116,0.109236,-0.615631
825,13.75,0.006859,0.105542,-0.005764,0.994375,0.766442,0.135179,-0.247464,-0.002088,-0.107848,-0.003156,0.99416,-0.004988,-0.020847,0.097326,-0.001347,0.151952,0.001071,0.988386,0.521394,0.011457,-0.339741,-0.080328,-0.098725,0.948751,0.289263,0.382679,0.004253,-0.35367,-0.041217,-0.178829,0.292329,0.938544,-0.041877,-0.032933,-0.245687,-0.007917,0.957632,-0.004157,0.287855,-0.532697,-0.015753,-0.151011,0.447621,0.024301,-0.010272,0.893834,0.002548,0.785943,-0.00614,0.61757,-0.139278,-0.192797,0.749692,0.042778,0.849259,-0.444168,0.167971,0.147244,-0.182356,0.957524,-0.410161,0.489993,-0.479554,-0.057335,-0.09959,0.019469,0.993185,0.072623,0.169322,-0.112406,0.240398,-0.313092,0.017548,0.918626,-0.202148,0.0789,-0.427586,0.349081,-0.003531,0.14476,0.925837,0.318867,0.10838,-0.613887
826,13.766667,0.002818,0.109608,-0.002428,0.993968,0.766799,0.134965,-0.247046,-0.002033,-0.107769,-0.003257,0.994169,-0.005022,-0.02084,0.097305,-0.001467,0.152115,0.001031,0.988361,0.521402,0.011497,-0.339748,-0.080608,-0.09798,0.949315,0.287582,0.382612,0.00411,-0.353775,,,,,,,,-0.007828,0.957629,-0.003919,0.287873,-0.532695,-0.015754,-0.151012,0.442049,0.02263,-0.009038,0.89666,-0.00678,0.77998,-0.004764,0.623615,-0.148047,-0.190414,0.743592,0.038667,0.842993,-0.440796,0.176977,0.144087,-0.183034,0.956251,-0.416968,0.484233,-0.484466,-0.055516,-0.114183,0.023547,0.991628,0.061713,0.160405,-0.104801,0.236622,-0.312949,0.022381,0.91955,-0.202502,0.078717,-0.426868,0.353479,-0.005421,0.149576,0.923391,0.316607,0.107656,-0.612485
827,13.783333,-0.00101,0.106363,-0.0026,0.994323,0.767082,0.134936,-0.245916,-0.001418,-0.107746,-0.003405,0.994172,-0.005011,-0.020688,0.097312,-0.001419,0.152404,0.001017,0.988317,0.521427,0.011465,-0.339744,-0.080829,-0.097642,0.949537,0.2869,0.382552,0.004087,-0.353904,,,,,,,,-0.007917,0.957615,-0.003923,0.287916,-0.532691,-0.015756,-0.151014,0.43815,0.019415,-0.004918,0.898679,-0.016013,0.774844,-0.003606,0.628613,-0.154454,-0.189266,0.738356,0.034912,0.837765,-0.437546,0.186588,0.141638,-0.184221,0.954561,-0.422814,0.478894,-0.488836,-0.056985,-0.129092,0.03065,0.989519,0.051833,0.152119,-0.098126,0.224316,-0.315759,0.029732,0.921463,-0.203495,0.079389,-0.425602,0.357185,-0.007244,0.154141,0.921199,0.314498,0.107097,-0.611155
828,13.8,-0.000257,0.107131,-0.002674,0.994241,0.766973,0.134888,-0.246002,-0.001765,-0.107823,-0.003294,0.994163,-0.005015,-0.020769,0.097307,-0.001523,0.152065,0.000969,0.988369,0.521413,0.011491,-0.339749,-0.080738,-0.097799,0.949623,0.28659,0.382523,0.004138,-0.35392,,,,,,,,-0.007961,0.95761,-0.003802,0.287934,-0.532695,-0.015754,-0.151014,0.434391,0.015878,-0.000795,0.900584,-0.025344,0.770635,-0.002464,0.632685,-0.161798,-0.186266,0.734054,0.031431,0.833491,-0.434824,0.192807,0.140699,-0.18405,0.953496,-0.427566,0.473803,-0.492608,-0.051928,-0.140563,0.036861,0.988022,0.043061,0.145044,-0.092448,,,,,,,,0.360093,-0.010117,0.158149,0.919358,0.31276,0.106727,-0.609841
829,13.816667,-0.000017,0.107246,-0.002891,0.994228,0.766931,0.134905,-0.246038,-0.001837,-0.107626,-0.00328,0.994184,-0.005022,-0.020786,0.097302,-0.001436,0.152055,0.001026,0.988371,0.521403,0.011506,-0.33974,-0.080746,-0.097739,0.949606,0.286661,0.382531,0.004117,-0.353924,,,,,,,,-0.007831,0.957621,-0.003967,0.287896,-0.532688,-0.015752,-0.151011,0.432499,0.009547,0.001825,0.901582,-0.03465,0.76744,-0.001655,0.643456,-0.172403,-0.180097,0.723745,0.027804,0.830721,-0.432817,0.196893,0.138441,-0.18262,0.953266,-0.431183,0.469318,-0.495767,-0.048792,-0.154764,0.04397,0.985766,0.035072,0.139815,-0.087784,,,,,,,,0.361741,-0.015609,0.162403,0.917892,0.311251,0.10628,-0.608871
830,13.833333,-0.000302,0.106755,-0.002905,0.994281,0.766995,0.134864,-0.246062,-0.001583,-0.104139,-0.002336,0.994559,-0.005321,-0.020745,0.097301,-0.001399,0.152191,0.000986,0.98835,0.521403,0.011491,-0.339747,-0.080745,-0.097795,0.949593,0.286687,0.382534,0.004122,-0.353916,,,,,,,,-0.007888,0.957633,-0.004052,0.287855,-0.532695,-0.015754,-0.151016,0.4304,0.004602,0.006043,0.902606,-0.043642,0.765395,-0.000604,0.616314,-0.167608,-0.184573,0.746992,0.023601,0.828682,-0.430512,0.19944,0.13614,-0.179682,0.953627,-0.43354,0.465479,-0.498178,-0.049917,-0.170863,0.051203,0.982696,0.028267,0.136366,-0.084284,,,,,,,,0.36375,-0.016883,0.165462,0.916528,0.310035,0.105775,-0.608252
831,13.85,-0.000146,0.106935,-0.00294,0.994262,0.766961,0.134902,-0.24606,-0.000227,-0.096632,-0.0005,0.99532,-0.006007,-0.02071,0.097391,-0.001486,0.151921,0.001071,0.988391,0.521401,0.011507,-0.339756,-0.08071,-0.097795,0.949574,0.28676,0.382534,0.004124,-0.353912,-0.03874,-0.180248,0.273957,0.943905,-0.044109,-0.031366,-0.246925,-0.007783,0.957644,-0.004143,0.287821,-0.532691,-0.015751,-0.151009,0.429997,0.001475,0.006719,0.902804,-0.052201,0.764643,0.000059,0.63468,-0.175088,-0.17764,0.731416,0.019634,0.828686,-0.428645,0.198079,0.133034,-0.175817,0.955068,-0.43478,0.461883,-0.499949,-0.055827,-0.201734,0.067211,0.975535,0.021736,0.134824,-0.082833,,,,,,,,0.363951,-0.021419,0.169096,0.91569,0.309069,0.105351,-0.607934
832,13.866667,-0.00012,0.106821,-0.003127,0.994273,0.766951,0.134887,-0.246151,0.003976,-0.084613,0.002197,0.996404,-0.007422,-0.020516,0.097588,-0.001422,0.1523,0.001,0.988333,0.521414,0.011479,-0.339746,-0.080633,-0.097988,0.949478,0.287032,0.382544,0.004155,-0.353891,-0.040469,-0.177886,0.291586,0.938987,-0.043217,-0.032304,-0.246762,-0.007952,0.957607,-0.003819,0.287941,-0.532689,-0.015751,-0.151009,0.427131,-0.007068,0.012884,0.90407,-0.059917,0.765272,0.00124,0.637568,-0.178862,-0.17194,0.72935,0.015328,0.829771,-0.427239,0.195404,0.129975,-0.169355,0.957206,-0.434765,0.458621,-0.501033,-0.043852,-0.19447,0.059842,0.978099,0.016168,0.135023,-0.082447,0.213443,-0.32112,0.040947,0.921763,-0.20686,0.08074,-0.426459,0.364486,-0.023169,0.171727,0.914944,0.308565,0.105075,-0.607992
833,13.883333,-0.000475,0.105787,-0.002639,0.994385,0.767005,0.134908,-0.245983,0.007456,-0.070016,0.011149,0.997456,-0.009298,-0.02076,0.097906,-0.001413,0.152256,0.000862,0.98834,0.521412,0.011507,-0.339753,-0.080732,-0.097758,0.94958,0.286746,0.382526,0.004127,-0.353908,-0.041849,-0.178349,0.29821,0.936756,-0.043259,-0.032566,-0.247036,-0.007862,0.957652,-0.004202,0.287789,-0.532695,-0.015753,-0.151014,0.426285,-0.005255,0.015214,0.904446,-0.067363,0.767442,0.001469,0.636834,-0.17912,-0.168625,0.730701,0.010637,0.831849,-0.425873,0.190559,0.125615,-0.161058,0.960192,-0.433755,0.455628,-0.501548,-0.038761,-0.195915,0.055551,0.978279,0.012342,0.136423,-0.082973,0.225171,-0.320064,0.039349,0.919407,-0.206657,0.07924,-0.427652,0.363768,-0.02577,0.174506,0.914635,0.308349,0.105035,-0.608139
834,13.9,-0.000291,0.106723,-0.002864,0.994285,0.766995,0.13488,-0.246015,0.011438,-0.059179,0.032311,0.997659,-0.012389,-0.020038,0.097706,-0.001599,0.152225,0.000796,0.988344,0.521391,0.011458,-0.339729,-0.08072,-0.097749,0.949558,0.286827,0.382529,0.004119,-0.353913,-0.040635,-0.177238,0.296177,0.937665,-0.042758,-0.032897,-0.24655,-0.007908,0.957622,-0.003923,0.287892,-0.532691,-0.01575,-0.15101,0.424723,-0.005253,0.01876,0.905114,-0.074166,0.771016,0.001871,0.638953,-0.18195,-0.162833,0.729465,0.006106,0.834738,-0.424998,0.184535,0.122118,-0.152824,0.963161,-0.431674,0.452999,-0.501312,-0.044727,-0.210138,0.06033,0.974783,0.009312,0.139115,-0.084689,0.225273,-0.324203,0.048239,0.917506,-0.206953,0.079513,-0.428085,0.361963,-0.02907,0.175629,0.915037,0.308144,0.10517,-0.608301
835,13.916667,-0.000222,0.106915,-0.002932,0.994264,0.766971,0.134894,-0.246061,0.017106,-0.051158,0.048858,0.997348,-0.015847,-0.017363,0.096632,-0.001374,0.152144,0.001042,0.988357,0.521407,0.011509,-0.33975,-0.080638,-0.097946,0.949464,0.287094,0.382538,0.004151,-0.35389,,,,,,,,-0.007928,0.957605,-0.003921,0.28795,-0.532692,-0.015754,-0.151019,0.422109,-0.01009,0.024749,0.906151,-0.080459,0.775956,0.002317,0.638286,-0.184357,-0.157954,0.730517,0.001865,0.838382,-0.424471,0.178948,0.127019,-0.130363,0.966876,-0.428614,0.450175,-0.500798,-0.034662,-0.202052,0.05007,0.97748,0.006882,0.142546,-0.086583,0.229253,-0.330239,0.055244,0.913966,-0.206632,0.079478,-0.428123,0.359244,-0.032542,0.176297,0.915863,0.3079,0.105329,-0.608572
836,13.933333,-0.000506,0.106617,-0.002685,0.994296,0.766992,0.13489,-0.246121,0.030328,-0.044851,0.050915,0.997234,-0.018197,-0.012185,0.094434,-0.001478,0.152019,0.000966,0.988376,0.52141,0.011517,-0.339764,-0.080685,-0.097744,0.949566,0.28681,0.382531,0.004122,-0.353912,-0.043455,-0.176997,0.301712,0.935817,-0.041814,-0.033468,-0.247035,-0.007982,0.957619,-0.003938,0.287902,-0.532696,-0.015752,-0.151014,0.420273,-0.010399,0.028914,0.906877,-0.086567,0.782027,0.002312,0.636571,-0.185543,-0.153107,0.732741,-0.002063,0.842563,-0.424157,0.170509,0.125407,-0.123784,0.969473,-0.425427,0.44883,-0.498672,-0.030385,-0.199524,0.04457,0.978407,0.005285,0.146568,-0.089138,0.214629,-0.328557,0.04126,0.918849,-0.207851,0.079436,-0.428942,0.357555,-0.038431,0.177849,0.915995,0.307684,0.105285,-0.609229
837,13.95,-0.000193,0.106749,-0.002876,0.994282,0.766988,0.134877,-0.246051,0.046846,-0.038677,0.04729,0.997032,-0.01927,-0.005714,0.092148,-0.001469,0.152399,0.001041,0.988317,0.52141,0.011488,-0.339743,-0.08075,-0.097826,0.949562,0.286778,0.382531,0.004123,-0.353912,-0.040198,-0.178359,0.278287,0.942936,-0.041817,-0.033443,-0.246721,-0.007923,0.957611,-0.003921,0.28793,-0.532689,-0.015755,-0.151009,0.416191,-0.012599,0.033549,0.908571,-0.092431,0.7889,0.002185,0.649399,-0.186999,-0.147016,0.722288,-0.005625,0.847726,-0.423738,0.161427,0.129564,-0.113894,0.971691,-0.421731,0.448166,-0.495137,-0.024842,-0.191019,0.033558,0.980698,0.005074,0.151494,-0.091944,0.217114,-0.326364,0.052814,0.918454,-0.207662,0.080313,-0.429854,0.353429,-0.041175,0.177022,0.917636,0.307386,0.10504,-0.610186
838,13.966667,-0.000123,0.106912,-0.00291,0.994264,0.766969,0.1349,-0.246062,0.064817,-0.032638,0.039966,0.996562,-0.020358,0.000797,0.089724,-0.00139,0.152397,0.000779,0.988318,0.521428,0.011487,-0.339761,-0.080692,-0.097831,0.94955,0.286831,0.382536,0.004129,-0.353914,-0.042085,-0.177842,0.287866,0.940071,-0.042039,-0.033473,-0.246862,-0.007952,0.957606,-0.004084,0.287942,-0.532694,-0.015754,-0.151019,0.415014,-0.014959,0.036077,0.908976,-0.098312,0.796641,0.001665,0.651379,-0.189271,-0.141384,0.721036,-0.008995,0.853442,-0.424057,0.150862,0.136539,-0.105864,0.97334,-0.418276,0.448232,-0.490167,-0.016897,-0.163023,0.017749,0.986318,0.004726,0.158182,-0.095185,0.215724,-0.331286,0.052741,0.917023,-0.207932,0.080399,-0.430412,0.349489,-0.041908,0.178844,0.918758,0.307572,0.104942,-0.611681
839,13.983333,-0.00016,0.106927,-0.002939,0.994263,0.766963,0.134904,-0.246059,0.077313,-0.029574,0.033661,0.996,-0.021047,0.005922,0.086884,-0.001385,0.152298,0.000879,0.988333,0.521406,0.011491,-0.339748,-0.080714,-0.097735,0.949589,0.28673,0.382533,0.004128,-0.353909,-0.043224,-0.17708,0.296996,0.93732,-0.04154,-0.033698,-0.246752,-0.007994,0.957601,-0.003896,0.28796,-0.532694,-0.015755,-0.151016,0.413845,-0.015111,0.037553,0.909447,-0.103796,0.804937,0.00105,0.647685,-0.191772,-0.139319,0.724098,-0.012294,0.859964,-0.424722,0.141119,0.146932,-0.107046,0.973159,-0.414368,0.448719,-0.483892,-0.011076,-0.115176,-0.005272,0.993269,0.006037,0.166301,-0.097726,0.208089,-0.326044,0.032194,0.921606,-0.207941,0.079265,-0.431428,0.344821,-0.038994,0.17881,0.920655,0.308242,0.104847,-0.613692
840,14,0.000003,0.106943,-0.002897,0.994261,0.76695,0.134887,-0.246073,0.088049,-0.024262,0.033163,0.995268,-0.022644,0.010701,0.083695,-0.001618,0.152139,0.001416,0.988357,0.521432,0.011471,-0.339731,-0.080738,-0.097818,0.949573,0.286748,0.382537,0.004131,-0.353914,,,,,,,,-0.007904,0.957599,-0.003692,0.287972,-0.532691,-0.015752,-0.151017,0.413288,-0.017399,0.03876,0.909608,-0.108712,0.813709,0.000478,0.648648,-0.190993,-0.134592,0.724335,-0.015639,0.867138,-0.425508,0.128345,0.155038,-0.103386,0.974065,-0.410961,0.450053,-0.477143,-0.0129,-0.072434,-0.025552,0.996962,0.007704,0.176702,-0.100075,0.205574,-0.333255,0.049617,0.918814,-0.207973,0.08075,-0.431094,0.339093,-0.041065,0.181738,0.922117,0.309561,0.105386,-0.615609
841,14.016667,-0.000302,0.106804,-0.002897,0.994276,0.766992,0.134873,-0.246078,0.103777,-0.016811,0.033356,0.993899,-0.02501,0.016784,0.079909,-0.001417,0.152107,0.000783,0.988363,0.521416,0.011531,-0.339769,-0.080722,-0.097761,0.949571,0.286777,0.382538,0.004134,-0.353909,,,,,,,,-0.007825,0.957659,-0.004057,0.287769,-0.53269,-0.015746,-0.151011,0.414253,-0.021228,0.03876,0.909088,-0.113147,0.822928,-0.000066,0.631269,-0.187742,-0.134632,0.740356,-0.019321,0.874728,-0.426773,0.114831,0.160429,-0.100412,0.975189,-0.407795,0.452257,-0.470092,-0.010135,-0.04421,-0.052155,0.997608,0.007722,0.189014,-0.102585,0.203504,-0.335213,0.055917,0.9182,-0.207812,0.081333,-0.431555,0.333449,-0.045552,0.184844,0.923347,0.311091,0.106148,-0.617603
842,14.033333,-0.000363,0.106932,-0.002847,0.994262,0.766988,0.134888,-0.246073,0.121762,-0.007487,0.032743,0.991991,-0.028073,0.023822,0.075828,-0.002026,0.15196,0.00019,0.988384,0.521411,0.011428,-0.339745,-0.080742,-0.097795,0.949549,0.286835,0.382529,0.004128,-0.353914,-0.043878,-0.177506,0.297934,0.936911,-0.042196,-0.033477,-0.247177,-0.007939,0.957612,-0.003886,0.287927,-0.532688,-0.015746,-0.151008,0.414124,-0.021106,0.040559,0.909071,-0.116902,0.832836,-0.000767,0.644784,-0.187072,-0.127349,0.730096,-0.023315,0.883753,-0.42791,0.099029,0.163935,-0.097091,0.976674,-0.404652,0.454987,-0.462431,-0.014799,-0.037777,-0.074836,0.99637,0.007671,0.202856,-0.105037,0.199052,-0.329136,0.046497,0.921893,-0.207242,0.081287,-0.433239,0.327334,-0.050614,0.18705,0.924826,0.312527,0.106827,-0.619431
