Format Version,1.1,Take Name,Take 2015-02-20 02.11.14 PM,Capture Frame Rate,120.000000,Export Frame Rate,60.000000,Capture Start Time,2015-02-20 02.11.14.443 PM,Total Frames,2058,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
637,10.616667,-0.006525,0.042475,-0.008644,0.999039,0.893469,0.135447,-0.170588,-0.001680,-0.107636,-0.003417,0.994183,-0.005072,-0.020713,0.097247,-0.001685,0.151046,0.003361,0.988520,0.521016,0.011898,-0.339137,-0.077158,-0.096431,0.948962,0.290204,0.381807,0.004230,-0.353972,-0.043601,-0.176793,0.301244,0.936000,-0.042436,-0.032502,-0.246258,-0.007676,0.957604,-0.003152,0.287969,-0.532681,-0.015049,-0.150573,-0.044734,0.908120,-0.312513,-0.275050,-0.138983,1.479644,0.508089,,,,,,,,-0.115471,0.969793,0.159681,-0.143773,0.183464,0.807945,0.427341,-0.041718,-0.827656,-0.162113,0.535691,-0.462436,0.895665,0.687910,0.044095,0.991159,-0.120795,0.032693,0.003710,0.099314,0.723108,-0.016162,0.984980,-0.047184,-0.165309,-0.308742,0.124387,0.747323
638,10.633333,-0.001158,0.055941,-0.002827,0.998429,0.894671,0.135383,-0.171154,-0.001693,-0.107648,-0.003403,0.994182,-0.005085,-0.020712,0.097249,-0.002057,0.150824,0.003312,0.988553,0.521052,0.011919,-0.339125,-0.077113,-0.096448,0.948959,0.290221,0.381810,0.004226,-0.353976,-0.043385,-0.176547,0.301493,0.935976,-0.042413,-0.032509,-0.246163,-0.007636,0.957601,-0.002999,0.287981,-0.532679,-0.015029,-0.150580,-0.041812,0.914672,-0.319241,-0.244360,-0.134570,1.477600,0.499335,,,,,,,,-0.113326,0.971918,0.157857,-0.132716,0.186441,0.807823,0.437269,0.038816,0.862512,0.155000,-0.480147,-0.454696,0.891654,0.654497,0.042679,0.990883,-0.122205,0.037356,0.003541,0.099626,0.723368,-0.010040,0.988939,-0.033824,-0.144065,-0.317803,0.123025,0.725845
639,10.650000,-0.004399,0.050651,-0.003807,0.998700,0.894279,0.135014,-0.170500,-0.001731,-0.107671,-0.003273,0.994180,-0.005092,-0.020706,0.097243,-0.002092,0.150811,0.003326,0.988555,0.521049,0.011918,-0.339132,-0.077171,-0.096397,0.948961,0.290215,0.381814,0.004231,-0.353969,-0.043116,-0.176576,0.299406,0.936652,-0.042350,-0.032565,-0.246185,-0.007737,0.957562,-0.002999,0.288108,-0.532665,-0.015033,-0.150578,-0.039016,0.920120,-0.321107,-0.220786,-0.131740,1.475980,0.491445,,,,,,,,-0.115530,0.973805,0.154052,-0.120934,0.188997,0.807413,0.447615,0.042950,0.898315,0.148516,-0.411252,-0.444813,0.888860,0.622309,0.042149,0.990708,-0.122233,0.042192,0.003375,0.099911,0.723545,-0.007824,0.991351,-0.039657,-0.124859,-0.326348,0.123073,0.702296
640,10.666667,-0.004376,0.047942,-0.004328,0.998831,0.894563,0.134539,-0.170459,-0.001676,-0.107655,-0.003471,0.994181,-0.005096,-0.020715,0.097246,-0.001773,0.151092,0.003425,0.988512,0.520997,0.011906,-0.339176,-0.077129,-0.096407,0.948960,0.290228,0.381813,0.004234,-0.353967,-0.043416,-0.176540,0.301754,0.935892,-0.042406,-0.032497,-0.246164,-0.007598,0.957583,-0.003016,0.288041,-0.532673,-0.015023,-0.150574,-0.036729,0.920717,-0.333359,-0.199509,-0.129572,1.474953,0.483576,,,,,,,,-0.118656,0.975437,0.144821,-0.116064,0.191127,0.806036,0.459928,0.046057,0.931098,0.147217,-0.330548,-0.433768,0.887176,0.591286,0.040073,0.990259,-0.124041,0.048934,0.003054,0.100295,0.723809,,,,,,,
641,10.683333,-0.004304,0.049398,-0.004601,0.998759,0.894467,0.135012,-0.170453,-0.001727,-0.107653,-0.003231,0.994182,-0.005078,-0.020705,0.097246,-0.001495,0.151741,0.002304,0.988417,0.521136,0.011802,-0.339263,-0.077153,-0.096390,0.948963,0.290215,0.381817,0.004228,-0.353969,-0.043392,-0.176506,0.298899,0.936815,-0.042412,-0.032500,-0.246098,-0.007809,0.957616,-0.002848,0.287927,-0.532672,-0.015047,-0.150572,-0.033569,0.923993,-0.333587,-0.183927,-0.129200,1.473456,0.476690,,,,,,,,-0.121486,0.976955,0.136423,-0.110399,0.192759,0.804924,0.471061,0.033513,0.941804,0.146238,-0.300827,-0.419130,0.886124,0.561692,0.041164,0.988636,-0.131249,0.060656,0.002693,0.100580,0.723946,-0.002858,0.996619,-0.009610,-0.081547,-0.339085,0.119605,0.659730
642,10.700000,-0.003783,0.049778,-0.004946,0.998741,0.894374,0.134858,-0.170674,-0.001642,-0.107685,-0.003444,0.994178,-0.005083,-0.020699,0.097247,-0.001519,0.151986,0.002207,0.988379,0.521152,0.011801,-0.339259,-0.077150,-0.096364,0.948952,0.290261,0.381815,0.004230,-0.353970,-0.043349,-0.176605,0.299284,0.936675,-0.042405,-0.032507,-0.246164,-0.007663,0.957598,-0.003026,0.287991,-0.532668,-0.015017,-0.150572,-0.030103,0.925551,-0.336149,-0.171618,-0.129856,1.472106,0.469871,,,,,,,,-0.124905,0.978798,0.126401,-0.101866,0.194347,0.803439,0.482897,0.038400,0.962448,0.152961,-0.220959,-0.404405,0.887034,0.534803,0.038970,0.988204,-0.131383,0.068355,0.002246,0.101019,0.724259,-0.004882,0.998218,0.015151,-0.057506,-0.342880,0.116661,0.640849
643,10.716667,-0.004884,0.050268,-0.004999,0.998711,0.894348,0.134962,-0.170541,-0.001649,-0.107687,-0.003415,0.994178,-0.005084,-0.020698,0.097250,-0.001493,0.151907,0.002193,0.988391,0.521166,0.011798,-0.339194,-0.077108,-0.096337,0.948969,0.290225,0.381815,0.004228,-0.353969,-0.042941,-0.176290,0.300433,0.936386,-0.042304,-0.032581,-0.246014,-0.007626,0.957602,-0.002967,0.287978,-0.532673,-0.015017,-0.150573,-0.026403,0.926239,-0.339277,-0.162094,-0.131182,1.470577,0.463123,,,,,,,,-0.129019,0.980242,0.115324,-0.095812,0.195656,0.801694,0.494913,0.038005,0.973586,0.159248,-0.159140,-0.389256,0.888652,0.510799,0.031804,0.988671,-0.125681,0.075649,0.001888,0.101373,0.724302,-0.004473,0.999196,0.028286,-0.028064,-0.344604,0.114948,0.622534
644,10.733333,0.000183,0.060908,-0.001027,0.998143,0.894710,0.135230,-0.170858,-0.001659,-0.107716,-0.003425,0.994174,-0.005087,-0.020703,0.097263,-0.001933,0.151245,0.003112,0.988490,0.521081,0.011908,-0.339124,-0.077127,-0.096363,0.948947,0.290285,0.381811,0.004222,-0.353970,-0.043367,-0.176548,0.301640,0.935929,-0.042393,-0.032508,-0.246175,-0.007730,0.957593,-0.002769,0.288008,-0.532687,-0.015023,-0.150575,-0.020694,0.927392,-0.342669,-0.148638,-0.134438,1.467744,0.453784,,,,,,,,-0.136647,0.982655,0.095499,-0.081215,0.196796,0.798794,0.512576,0.031887,0.979687,0.181438,-0.079223,-0.367080,0.892745,0.479667,0.026857,0.987213,-0.128387,0.090592,0.000698,0.102235,0.724505,-0.008225,0.998840,0.044071,-0.017552,-0.344138,0.111625,0.601543
645,10.750000,-0.002201,0.056115,-0.002444,0.998419,0.894763,0.134956,-0.170754,-0.001681,-0.107675,-0.003400,0.994179,-0.005083,-0.020706,0.097255,-0.002014,0.150863,0.003330,0.988547,0.521048,0.011914,-0.339123,-0.077129,-0.096395,0.948956,0.290245,0.381812,0.004229,-0.353969,-0.042906,-0.176228,0.300566,0.936356,-0.042242,-0.032638,-0.246263,-0.007674,0.957585,-0.002820,0.288034,-0.532679,-0.015045,-0.150576,-0.018805,0.927426,-0.344154,-0.145210,-0.135612,1.466697,0.450514,,,,,,,,-0.139438,0.983129,0.088352,-0.078788,0.196884,0.797572,0.519069,0.027710,0.980479,0.186339,-0.056308,-0.360235,0.894175,0.470084,0.025651,0.986600,-0.129587,0.095757,0.000250,0.102535,0.724532,-0.008572,0.998679,0.048034,-0.016132,-0.343302,0.110087,0.595901
646,10.766667,-0.001870,0.056839,-0.002486,0.998379,0.894704,0.135061,-0.170442,-0.001639,-0.107651,-0.003466,0.994181,-0.005092,-0.020699,0.097239,-0.002135,0.151380,0.003299,0.988468,0.521109,0.011922,-0.339156,-0.077150,-0.096351,0.948960,0.290239,0.381814,0.004232,-0.353965,-0.043247,-0.176608,0.300776,0.936202,-0.042369,-0.032537,-0.246044,-0.007671,0.957596,-0.002925,0.287999,-0.532674,-0.015023,-0.150575,-0.015574,0.926079,-0.350472,-0.138944,-0.138156,1.464340,0.444040,0.021943,0.995775,0.073044,-0.051134,-0.114987,1.164424,0.788980,-0.146211,0.983792,0.071376,-0.075368,0.196822,0.795370,0.532074,0.014566,0.979963,0.197140,-0.024431,-0.347682,0.897221,0.452957,0.022642,0.985143,-0.134309,0.104602,-0.000730,0.103016,0.724300,-0.011739,0.998526,0.051289,-0.013362,-0.341415,0.106743,0.585574
647,10.783333,0.000127,0.053749,-0.006590,0.998533,0.894787,0.134855,-0.170767,-0.001732,-0.107843,-0.003608,0.994160,-0.005170,-0.020718,0.097142,-0.001750,0.151070,0.003373,0.988516,0.521011,0.011902,-0.339157,-0.077156,-0.096358,0.948947,0.290279,0.381808,0.004228,-0.353970,-0.043555,-0.176803,0.301180,0.936021,-0.042438,-0.032501,-0.246283,-0.007646,0.957605,-0.002985,0.287967,-0.532675,-0.015026,-0.150579,-0.012046,0.925405,-0.354719,-0.132875,-0.140742,1.461676,0.437852,-0.171680,0.044116,-0.026667,0.983803,-0.125583,1.163970,0.784593,-0.154618,0.983840,0.053339,-0.072845,0.196263,0.793081,0.545244,-0.003607,0.978264,0.207332,0.000151,-0.336619,0.900353,0.437690,0.016880,0.983393,-0.139249,0.115161,-0.001566,0.103713,0.723762,-0.022409,0.998642,0.045730,-0.011008,-0.338084,0.102177,0.577545
648,10.800000,-0.002850,0.051931,-0.003496,0.998640,0.895366,0.134951,-0.170160,-0.001471,-0.107744,-0.003722,0.994171,-0.005134,-0.020776,0.097129,-0.001823,0.151052,0.003346,0.988518,0.521000,0.011910,-0.339156,-0.077174,-0.096373,0.948968,0.290201,0.381815,0.004229,-0.353966,-0.043163,-0.176474,0.301239,0.936082,-0.042306,-0.032593,-0.246242,-0.007749,0.957550,-0.002939,0.288149,-0.532667,-0.015033,-0.150581,-0.008383,0.924339,-0.360063,-0.126022,-0.143279,1.458918,0.431771,-0.158806,0.030561,-0.028649,0.986421,-0.136141,1.163276,0.779700,-0.161191,0.983671,0.034727,-0.072131,0.195313,0.790949,0.558414,-0.025545,0.976006,0.215602,0.016631,-0.327296,0.903277,0.423955,0.013580,0.980554,-0.148529,0.127546,-0.002420,0.104194,0.722710,-0.017144,0.999667,0.018399,-0.005766,-0.337440,0.100202,0.579371
649,10.816667,-0.002238,0.051196,-0.003281,0.998681,0.895517,0.134734,-0.170040,-0.001569,-0.107775,-0.003683,0.994167,-0.005152,-0.020759,0.097123,-0.001765,0.151057,0.003412,0.988518,0.521010,0.011903,-0.339150,-0.077161,-0.096385,0.948960,0.290226,0.381814,0.004225,-0.353971,-0.043229,-0.176573,0.300775,0.936209,-0.042355,-0.032552,-0.246071,-0.007789,0.957631,-0.003026,0.287876,-0.532677,-0.015055,-0.150581,-0.004334,0.922439,-0.367462,-0.118573,-0.145798,1.456455,0.425643,0.019668,0.999233,0.030808,-0.014086,-0.147846,1.163227,0.775262,-0.169455,0.983082,0.013582,-0.068194,0.193672,0.789168,0.571620,-0.044195,0.972593,0.226357,0.029543,-0.319553,0.906190,0.411496,0.004900,0.979792,-0.151660,0.130318,-0.003785,0.104840,0.720983,-0.010780,0.999098,0.039908,-0.009719,-0.338260,0.099884,0.581694
650,10.833333,0.004346,0.050995,-0.010406,0.998635,0.894619,0.136133,-0.170768,-0.001579,-0.107779,-0.003708,0.994167,-0.005149,-0.020756,0.097119,-0.001510,0.151988,0.002126,0.988379,0.521160,0.011813,-0.339123,-0.077133,-0.096323,0.948937,0.290330,0.381807,0.004228,-0.353971,-0.043549,-0.176800,0.300969,0.936089,-0.042422,-0.032514,-0.246258,-0.007734,0.957607,-0.002883,0.287960,-0.532683,-0.015055,-0.150581,-0.000553,0.920534,-0.374665,-0.110650,-0.148186,1.454588,0.419345,0.019648,0.999312,0.031411,-0.001513,-0.158030,1.163442,0.770209,-0.175018,0.982486,-0.005987,-0.063668,0.191674,0.787396,0.585133,-0.070574,0.970598,0.227627,0.033834,-0.313059,0.909383,0.400427,-0.001973,0.978243,-0.161433,0.130293,-0.005151,0.106068,0.717919,-0.018102,0.999372,0.030204,-0.003979,-0.339565,0.099195,0.579853
651,10.850000,-0.000555,0.054550,-0.006196,0.998492,0.894849,0.134853,-0.170334,-0.001311,-0.107717,-0.003470,0.994175,-0.005032,-0.020674,0.097283,-0.001645,0.152016,0.002086,0.988374,0.521166,0.011822,-0.339112,-0.077164,-0.096399,0.948953,0.290242,0.381812,0.004225,-0.353966,-0.043129,-0.176433,0.301222,0.936096,-0.042316,-0.032585,-0.246363,-0.007564,0.957544,-0.002941,0.288173,-0.532687,-0.015014,-0.150584,0.003123,0.918763,-0.381338,-0.102205,-0.150388,1.453264,0.412951,0.016804,0.997525,0.066913,0.013565,-0.167370,1.164371,0.765018,-0.178701,0.982150,-0.026533,-0.052380,0.188742,0.786601,0.598883,-0.067336,0.964593,0.246862,0.063923,-0.307534,0.912822,0.391319,-0.006478,0.974412,-0.176310,0.139260,-0.006475,0.107879,0.714011,-0.020713,0.999448,0.025946,-0.000722,-0.340930,0.099144,0.579192
652,10.866667,0.000173,0.054622,-0.006235,0.998488,0.894820,0.134743,-0.170780,-0.001515,-0.107682,-0.003469,0.994178,-0.005017,-0.020712,0.097300,-0.001907,0.151149,0.003360,0.988504,0.521017,0.011912,-0.339209,-0.077176,-0.096382,0.948930,0.290319,0.381809,0.004223,-0.353972,-0.043301,-0.176734,0.299471,0.936593,-0.042420,-0.032506,-0.246057,-0.007690,0.957593,-0.003085,0.288006,-0.532675,-0.015030,-0.150580,0.006278,0.917685,-0.385938,-0.094163,-0.152468,1.452561,0.406497,0.017477,0.999554,-0.000085,0.024212,-0.177137,1.166121,0.760166,-0.181140,0.981777,-0.045910,-0.034552,0.184784,0.787062,0.612643,-0.074718,0.961197,0.253582,0.078824,-0.303365,0.915805,0.383681,-0.014397,0.971211,-0.188624,0.144784,-0.007470,0.110340,0.709010,-0.015245,0.999202,0.035861,0.008773,-0.341960,0.099538,0.579160
653,10.883333,-0.000297,0.054869,-0.006266,0.998474,0.894806,0.134822,-0.170566,-0.001492,-0.107816,-0.003458,0.994164,-0.005054,-0.020717,0.097297,-0.002050,0.150837,0.003290,0.988551,0.521059,0.011911,-0.339125,-0.077164,-0.096363,0.948960,0.290232,0.381809,0.004228,-0.353964,-0.043034,-0.176362,0.300471,0.936356,-0.042288,-0.032587,-0.246207,-0.007825,0.957610,-0.003029,0.287948,-0.532683,-0.015050,-0.150581,0.009528,0.917126,-0.389012,-0.086364,-0.154386,1.452392,0.400000,0.008166,0.996130,0.077114,0.041379,-0.186155,1.168319,0.753985,-0.182337,0.981133,-0.062954,-0.012989,0.179894,0.788572,0.626451,-0.087832,0.956941,0.259253,0.096633,-0.300339,0.919079,0.377222,-0.024285,0.966618,-0.202760,0.154754,-0.008361,0.113593,0.702889,-0.029548,0.999218,0.024785,0.008744,-0.342111,0.098806,0.579355
654,10.900000,-0.001380,0.055347,-0.006353,0.998446,0.894753,0.134894,-0.170510,-0.001554,-0.107837,-0.003623,0.994161,-0.005122,-0.020711,0.097258,-0.001881,0.151167,0.003332,0.988501,0.521049,0.011919,-0.339104,-0.077161,-0.096386,0.948948,0.290264,0.381807,0.004228,-0.353975,-0.043302,-0.176716,0.301099,0.936075,-0.042420,-0.032514,-0.246385,-0.007651,0.957608,-0.003107,0.287957,-0.532681,-0.015027,-0.150579,0.012594,0.917063,-0.390792,-0.078215,-0.156149,1.452559,0.393544,0.014674,0.998624,-0.021158,0.045687,-0.194406,1.170006,0.748182,-0.182125,0.980002,-0.078706,0.015249,0.173808,0.790726,0.639849,-0.093593,0.951641,0.267300,0.119038,-0.298292,0.922421,0.371953,-0.030900,0.961132,-0.217648,0.167036,-0.008617,0.117427,0.695647,-0.030002,0.999144,0.027056,0.008931,-0.342150,0.098573,0.579656
655,10.916667,-0.000266,0.054504,-0.006191,0.998494,0.894814,0.134759,-0.170747,-0.001775,-0.107910,-0.003507,0.994153,-0.005161,-0.020689,0.097265,-0.002013,0.151345,0.003146,0.988474,0.521090,0.011918,-0.339167,-0.077130,-0.096462,0.948957,0.290219,0.381812,0.004230,-0.353977,-0.042907,-0.176239,0.300521,0.936369,-0.042249,-0.032638,-0.246266,-0.007743,0.957538,-0.003112,0.288188,-0.532665,-0.015020,-0.150582,0.015580,0.917394,-0.391331,-0.070751,-0.157845,1.452836,0.387223,0.016604,0.996237,-0.065047,0.054820,-0.202210,1.171739,0.742042,-0.180332,0.978205,-0.091634,0.046893,0.166953,0.792891,0.652704,-0.097090,0.947144,0.272433,0.138826,-0.297378,0.924858,0.367455,-0.046016,0.956019,-0.228008,0.178668,-0.008965,0.121980,0.686639,-0.033971,0.998803,0.034512,0.006817,-0.342484,0.099041,0.579371
656,10.933333,-0.000908,0.052174,-0.005286,0.998624,0.895349,0.135289,-0.170106,-0.001757,-0.107846,-0.003509,0.994160,-0.005137,-0.020691,0.097255,-0.001584,0.152155,0.002056,0.988353,0.521138,0.011825,-0.339126,-0.077153,-0.096469,0.948956,0.290214,0.381812,0.004227,-0.353972,-0.043221,-0.176445,0.301543,0.935987,-0.042311,-0.032585,-0.246244,-0.007794,0.957616,-0.002957,0.287929,-0.532679,-0.015057,-0.150581,0.018169,0.918314,-0.390249,-0.063833,-0.159475,1.453033,0.381018,0.007940,0.996555,0.052417,0.063771,-0.209712,1.172523,0.733804,-0.176072,0.976446,-0.100146,0.074312,0.159771,0.794843,0.664602,-0.109136,0.945237,0.268951,0.149270,-0.297517,0.926176,0.362995,-0.045959,0.949190,-0.239073,0.199423,-0.008556,0.127032,0.677930,-0.036773,0.998624,0.036122,0.009601,-0.342532,0.098825,0.579390
657,10.950000,0.000445,0.054506,-0.005953,0.998496,0.894914,0.134674,-0.170347,-0.001629,-0.107974,-0.003376,0.994147,-0.005157,-0.020671,0.097300,-0.002986,0.152337,0.001606,0.988323,0.521259,0.011985,-0.339096,-0.077130,-0.096357,0.948960,0.290242,0.381811,0.004234,-0.353965,-0.043564,-0.176804,0.301092,0.936048,-0.042434,-0.032511,-0.246278,-0.007825,0.957617,-0.002881,0.287925,-0.532678,-0.015065,-0.150578,0.019935,0.919097,-0.389410,-0.056780,-0.161065,1.453004,0.374925,,,,,,,,-0.171908,0.973798,-0.107391,0.103118,0.152046,0.796329,0.675410,-0.112485,0.942290,0.269529,0.163678,-0.298816,0.926630,0.359256,-0.050911,0.941237,-0.251558,0.219544,-0.008780,0.132579,0.668877,-0.034357,0.998850,0.028930,0.016794,-0.343097,0.098065,0.579745
658,10.966667,-0.001510,0.055083,-0.006322,0.998461,0.894781,0.134823,-0.170471,-0.001791,-0.107885,-0.003481,0.994156,-0.005154,-0.020683,0.097280,-0.003015,0.152310,0.001700,0.988327,0.521256,0.011990,-0.339097,-0.077062,-0.096489,0.948928,0.290323,0.381798,0.004220,-0.353992,-0.043271,-0.176701,0.301163,0.936059,-0.042433,-0.032505,-0.246391,-0.007768,0.957587,-0.002964,0.288024,-0.532675,-0.015032,-0.150583,0.021396,0.919773,-0.388684,-0.049848,-0.162602,1.452716,0.368833,-0.005607,0.992112,0.085076,0.091898,-0.223679,1.173280,0.721248,-0.167244,0.971119,-0.113015,0.127219,0.144115,0.797154,0.685056,-0.109161,0.939835,0.269198,0.179794,-0.301364,0.925851,0.355550,-0.055307,0.931729,-0.261927,0.245391,-0.009028,0.138580,0.661021,-0.041842,0.998337,0.035813,0.017034,-0.344240,0.098047,0.579023
659,10.983333,-0.000521,0.055170,-0.006260,0.998457,0.894798,0.134755,-0.170403,-0.001653,-0.107465,-0.003428,0.994202,-0.005045,-0.020662,0.097273,-0.002987,0.152417,0.001510,0.988311,0.521250,0.011999,-0.339103,-0.076965,-0.096370,0.948975,0.290235,0.381803,0.004235,-0.354017,-0.043210,-0.176519,0.300735,0.936233,-0.042363,-0.032546,-0.246184,-0.007684,0.957592,-0.002986,0.288009,-0.532677,-0.015031,-0.150587,0.022374,0.920107,-0.388426,-0.045023,-0.164060,1.452168,0.362711,-0.004525,0.991882,0.079480,0.099157,-0.229404,1.172922,0.715211,-0.161083,0.968676,-0.117707,0.147863,0.135934,0.797114,0.693173,-0.110354,0.938647,0.266056,0.189678,-0.304698,0.923451,0.351743,-0.059859,0.921336,-0.272864,0.270375,-0.009447,0.145597,0.654311,-0.046598,0.998140,0.034675,0.018518,-0.345299,0.097595,0.578721
660,11.000000,-0.000534,0.055778,-0.006397,0.998423,0.894729,0.135034,-0.170674,-0.001919,-0.107243,-0.003344,0.994225,-0.005054,-0.020679,0.097299,-0.002941,0.152444,0.001388,0.988307,0.521254,0.012000,-0.339114,-0.078024,-0.094792,0.949371,0.289172,0.381945,0.004393,-0.353632,-0.043146,-0.176615,0.300293,0.936360,-0.042349,-0.032561,-0.246172,-0.007744,0.957573,-0.002848,0.288074,-0.532675,-0.015030,-0.150582,0.022499,0.920034,-0.389212,-0.039301,-0.165405,1.451354,0.356630,-0.006273,0.990783,0.083614,0.106385,-0.234830,1.172684,0.709697,-0.154804,0.966668,-0.123473,0.162304,0.127450,0.796402,0.699754,-0.113388,0.937794,0.259911,0.200330,-0.308985,0.919524,0.347374,-0.063243,0.908674,-0.281876,0.301426,-0.011203,0.153036,0.648453,-0.050046,0.997919,0.034904,0.020848,-0.346288,0.097260,0.578543
661,11.016667,-0.001294,0.055267,-0.006389,0.998450,0.894756,0.134909,-0.170512,-0.001874,-0.107243,-0.003299,0.994226,-0.005056,-0.020686,0.097296,-0.002704,0.152625,0.001299,0.988280,0.521264,0.011965,-0.339165,-0.077539,-0.093371,0.949784,0.288408,0.381976,0.004531,-0.353700,-0.043095,-0.176394,0.301246,0.936098,-0.042285,-0.032605,-0.246264,-0.007661,0.957571,-0.002975,0.288081,-0.532681,-0.015027,-0.150586,0.022285,0.919403,-0.391109,-0.035135,-0.166706,1.450291,0.350520,-0.008615,0.990106,0.083785,0.112234,-0.239678,1.172635,0.704521,-0.149118,0.965762,-0.128777,0.168774,0.118975,0.795271,0.704865,-0.112990,0.941559,0.247343,0.198801,-0.314203,0.914665,0.344089,-0.064191,0.898296,-0.291252,0.322669,-0.013523,0.160054,0.642640,-0.051821,0.998033,0.026865,0.022857,-0.346987,0.096280,0.579145
662,11.033333,-0.000251,0.056244,-0.006515,0.998396,0.894695,0.135197,-0.170761,-0.001904,-0.107227,-0.003313,0.994227,-0.005054,-0.020682,0.097304,-0.002867,0.152572,0.001528,0.988287,0.521264,0.011988,-0.339154,-0.077527,-0.093356,0.949790,0.288399,0.381982,0.004533,-0.353698,-0.042972,-0.176262,0.300762,0.936284,-0.042252,-0.032632,-0.246267,-0.007775,0.957525,-0.003041,0.288231,-0.532674,-0.015029,-0.150582,0.021811,0.918488,-0.393644,-0.030794,-0.167793,1.449113,0.344494,-0.012342,0.987810,0.104070,0.115106,-0.243496,1.173085,0.698918,-0.145647,0.965192,-0.135307,0.169953,0.110173,0.794060,0.708384,-0.104170,0.946520,0.231653,0.198960,-0.320036,0.907744,0.340440,-0.062552,0.888934,-0.297835,0.342313,-0.016197,0.165922,0.636760,-0.057027,0.997634,0.032497,0.020457,-0.347644,0.096871,0.578576
663,11.050000,0.000284,0.054674,-0.005952,0.998487,0.894905,0.134677,-0.170358,-0.001940,-0.107243,-0.003325,0.994225,-0.005055,-0.020670,0.097298,-0.002944,0.152672,0.001521,0.988271,0.521275,0.012002,-0.339153,-0.077559,-0.093409,0.949775,0.288421,0.381977,0.004525,-0.353704,-0.043178,-0.176455,0.301355,0.936047,-0.042300,-0.032586,-0.246237,-0.007800,0.957621,-0.002923,0.287911,-0.532679,-0.015052,-0.150581,0.020651,0.917373,-0.396497,-0.028116,-0.168737,1.447884,0.338547,-0.014185,0.987554,0.101852,0.119007,-0.247126,1.173401,0.693992,-0.141676,0.965905,-0.141396,0.164203,0.101365,0.792791,0.710631,-0.110664,0.953513,0.207271,0.188691,-0.326863,0.900940,0.336920,-0.060613,0.879922,-0.305559,0.358744,-0.018730,0.170712,0.630120,-0.056571,0.997755,0.027875,0.022521,-0.347799,0.096357,0.578358
664,11.066667,-0.001515,0.055554,-0.006325,0.998435,0.894748,0.134975,-0.170494,-0.001948,-0.107236,-0.003334,0.994226,-0.005056,-0.020681,0.097303,-0.002831,0.152642,0.001470,0.988276,0.521263,0.011983,-0.339159,-0.077557,-0.093377,0.949805,0.288335,0.381982,0.004533,-0.353698,-0.043236,-0.176479,0.301538,0.935981,-0.042315,-0.032576,-0.246241,-0.007814,0.957626,-0.003015,0.287893,-0.532677,-0.015049,-0.150576,0.019624,0.916172,-0.399514,-0.025136,-0.169448,1.446763,0.332630,-0.009159,0.989102,0.079314,0.123704,-0.249876,1.173284,0.689168,-0.132020,0.968384,-0.141285,0.157614,0.092577,0.791653,0.711921,-0.103041,0.960605,0.184873,0.180120,-0.334771,0.892825,0.334263,-0.057704,0.872858,-0.306342,0.375424,-0.020196,0.174876,0.622167,-0.057792,0.997742,0.025852,0.022405,-0.347923,0.096373,0.578168
665,11.083333,-0.001447,0.055105,-0.006269,0.998460,0.894785,0.134843,-0.170426,-0.001909,-0.107252,-0.003342,0.994224,-0.005055,-0.020678,0.097297,-0.002172,0.152877,0.002081,0.988241,0.521104,0.012037,-0.339128,-0.077535,-0.093363,0.949759,0.288496,0.381977,0.004530,-0.353704,-0.042965,-0.176356,0.300437,0.936371,-0.042271,-0.032628,-0.246296,-0.007689,0.957568,-0.002998,0.288090,-0.532681,-0.015031,-0.150587,0.018976,0.915160,-0.401976,-0.023179,-0.169918,1.445806,0.326815,-0.010513,0.988536,0.082811,0.125811,-0.251905,1.173706,0.683886,-0.128560,0.967294,-0.159124,0.149978,0.084571,0.791755,0.711220,-0.086702,0.966566,0.160232,0.180438,-0.342926,0.884123,0.332174,-0.056911,0.867411,-0.304694,0.389256,-0.020503,0.177840,0.612840,-0.058052,0.997757,0.023215,0.023922,-0.347913,0.096389,0.577804
