Format Version,1.1,Take Name,Take 2015-02-20 02.11.14 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2015-02-20 02.11.14.443 PM,Total Frames,4115,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
2549,21.241667,-0.008745,0.041762,-0.008174,0.999056,0.893660,0.135176,-0.170684,-0.003705,-0.108385,-0.001626,0.994101,-0.004876,-0.021261,0.097212,-0.002217,0.150829,0.003300,0.988552,0.520988,0.011925,-0.339175,-0.060332,-0.128371,0.954083,0.263829,0.380110,0.007861,-0.351651,-0.040687,-0.176575,0.294566,0.938295,-0.042496,-0.032559,-0.246799,-0.005099,0.957986,-0.002674,0.286757,-0.532700,-0.015211,-0.150705,0.004893,-0.015761,-0.042675,0.998953,-0.047173,1.564985,-0.097178,-0.107430,-0.099987,0.010991,0.989111,-0.002756,1.160411,-0.319046,0.022157,0.053131,-0.109005,0.992373,-0.301853,0.772282,-0.191419,,,,,,,,0.009558,-0.526238,-0.008435,0.850242,-0.225183,0.105408,-0.296787,-0.040171,0.007946,0.027997,0.998769,0.194483,0.099792,-0.227409
2550,21.250000,-0.008494,0.042064,-0.008238,0.999045,0.893622,0.135242,-0.170724,-0.003738,-0.108291,-0.001585,0.994111,-0.004832,-0.021265,0.097206,-0.002079,0.151326,0.003295,0.988476,0.521033,0.011926,-0.339128,-0.060278,-0.128392,0.954062,0.263910,0.380108,0.007859,-0.351652,-0.040705,-0.176709,0.294648,0.938243,-0.042478,-0.032579,-0.246802,-0.005114,0.957983,-0.002654,0.286767,-0.532701,-0.015215,-0.150708,0.005255,-0.015013,-0.042036,0.998990,-0.047946,1.564854,-0.097105,-0.109670,-0.099785,0.010557,0.988890,-0.003293,1.160201,-0.318858,0.025221,0.051559,-0.107813,0.992513,-0.301684,0.771464,-0.192907,,,,,,,,0.009723,-0.526322,-0.008751,0.850185,-0.225159,0.105382,-0.296750,-0.039184,0.008020,0.028819,0.998784,0.194558,0.099688,-0.227346
2551,21.258333,-0.007170,0.042836,-0.008378,0.999021,0.893558,0.135434,-0.171022,-0.003617,-0.108384,-0.001729,0.994101,-0.004827,-0.021239,0.097229,-0.001773,0.151066,0.003349,0.988517,0.521001,0.011908,-0.339143,-0.060248,-0.128296,0.954060,0.263970,0.380107,0.007868,-0.351645,-0.040581,-0.176637,0.294602,0.938276,-0.042499,-0.032553,-0.246770,-0.005098,0.957983,-0.002666,0.286768,-0.532708,-0.015218,-0.150708,0.004850,-0.014717,-0.041570,0.999016,-0.048502,1.564700,-0.096964,-0.105833,-0.098073,0.010984,0.989475,-0.003908,1.160011,-0.318857,0.028755,0.050305,-0.106956,0.992574,-0.301447,0.770672,-0.194205,,,,,,,,0.009884,-0.526331,-0.009006,0.850175,-0.225127,0.105349,-0.296700,-0.038454,0.008047,0.029930,0.998780,0.194619,0.099587,-0.227309
2552,21.266667,-0.009163,0.040914,-0.007847,0.999090,0.893759,0.134981,-0.170752,-0.003706,-0.108324,-0.001598,0.994107,-0.004867,-0.021259,0.097207,-0.001772,0.151074,0.003340,0.988515,0.521003,0.011903,-0.339149,-0.060269,-0.128306,0.954060,0.263961,0.380104,0.007860,-0.351650,-0.040686,-0.176568,0.294559,0.938298,-0.042464,-0.032588,-0.246791,-0.005085,0.958003,-0.002667,0.286702,-0.532699,-0.015209,-0.150704,0.005357,-0.014125,-0.041063,0.999042,-0.049154,1.564559,-0.096962,-0.121581,-0.097490,0.008993,0.987741,-0.004917,1.159873,-0.318618,0.030998,0.051034,-0.106618,0.992506,-0.301211,0.769877,-0.195302,,,,,,,,0.010048,-0.526208,-0.009435,0.850244,-0.225105,0.105314,-0.296640,-0.038429,0.008204,0.028708,0.998815,0.194658,0.099747,-0.227281
2553,21.275000,-0.008104,0.042177,-0.008268,0.999043,0.893601,0.135261,-0.170932,-0.003688,-0.108327,-0.001654,0.994107,-0.004836,-0.021256,0.097217,-0.001871,0.151036,0.003323,0.988521,0.520993,0.011910,-0.339146,-0.060291,-0.128253,0.954082,0.263901,0.380113,0.007864,-0.351641,-0.040784,-0.176895,0.294204,0.938344,-0.042537,-0.032637,-0.246769,-0.005249,0.957988,-0.002872,0.286746,-0.532694,-0.015255,-0.150702,0.005606,-0.013751,-0.040740,0.999059,-0.049858,1.564444,-0.096977,-0.110038,-0.096957,0.010843,0.989128,-0.005418,1.159696,-0.318648,0.033759,0.052532,-0.105643,0.992442,-0.300877,0.769141,-0.196201,,,,,,,,0.010295,-0.526050,-0.009743,0.850335,-0.225092,0.105272,-0.296572,-0.038941,0.009311,0.028973,0.998778,0.194675,0.099715,-0.227083
2554,21.283333,-0.010027,0.039426,-0.007346,0.999145,0.893925,0.134726,-0.170384,-0.003725,-0.108303,-0.001584,0.994110,-0.004868,-0.021269,0.097201,-0.002042,0.150884,0.003326,0.988544,0.521004,0.011919,-0.339128,-0.060344,-0.128320,0.954103,0.263782,0.380112,0.007859,-0.351649,-0.040427,-0.176833,0.295377,0.938002,-0.042480,-0.032576,-0.246754,-0.005107,0.957992,-0.002733,0.286737,-0.532705,-0.015235,-0.150710,0.005503,-0.013425,-0.040420,0.999077,-0.050448,1.564308,-0.097067,-0.108952,-0.096272,0.011732,0.989305,-0.005842,1.159577,-0.318608,0.036088,0.054444,-0.104725,0.992354,-0.300470,0.768412,-0.196916,,,,,,,,0.010624,-0.525818,-0.009991,0.850472,-0.225079,0.105240,-0.296496,-0.038684,0.009163,0.027412,0.998833,0.194571,0.099790,-0.227078
2555,21.291667,-0.008006,0.041561,-0.008039,0.999072,0.893685,0.135159,-0.171099,-0.003738,-0.108282,-0.001544,0.994112,-0.004878,-0.021277,0.097198,-0.001839,0.151039,0.003345,0.988520,0.521004,0.011909,-0.339140,-0.060294,-0.128214,0.954064,0.263983,0.380111,0.007868,-0.351640,-0.040689,-0.176703,0.294494,0.938293,-0.042529,-0.032622,-0.246772,-0.005162,0.957980,-0.002704,0.286777,-0.532706,-0.015232,-0.150709,0.005817,-0.013108,-0.040287,0.999085,-0.051038,1.564204,-0.097161,-0.105763,-0.095495,0.012838,0.989712,-0.006363,1.159437,-0.318542,0.038161,0.057448,-0.103852,0.992199,-0.300040,0.767655,-0.197448,,,,,,,,0.010947,-0.525487,-0.010260,0.850670,-0.225084,0.105201,-0.296408,-0.037175,0.009450,0.027641,0.998882,0.194600,0.099737,-0.227109
2556,21.300000,-0.008775,0.041744,-0.008216,0.999056,0.893642,0.135185,-0.170690,-0.003719,-0.108424,-0.001595,0.994097,-0.004889,-0.021267,0.097209,-0.001895,0.150944,0.003354,0.988535,0.521015,0.011911,-0.339072,-0.060302,-0.128333,0.954064,0.263923,0.380106,0.007862,-0.351652,-0.040452,-0.176569,0.291790,0.939173,-0.042531,-0.032665,-0.246851,-0.005090,0.957981,-0.002655,0.286774,-0.532701,-0.015221,-0.150709,0.005960,-0.013107,-0.040272,0.999085,-0.051610,1.564134,-0.097319,-0.105330,-0.094211,0.014135,0.989864,-0.006954,1.159349,-0.318580,0.039967,0.061006,-0.103038,0.992000,-0.299583,0.766954,-0.197791,,,,,,,,0.011260,-0.525094,-0.010567,0.850904,-0.225085,0.105161,-0.296323,-0.037319,0.010415,0.027656,0.998866,0.194645,0.099741,-0.226974
2557,21.308333,-0.008125,0.041628,-0.008073,0.999068,0.893677,0.135158,-0.171069,-0.003726,-0.108339,-0.001582,0.994106,-0.004846,-0.021266,0.097208,-0.001891,0.150957,0.003400,0.988533,0.521010,0.011906,-0.339087,-0.060284,-0.128367,0.954042,0.263993,0.380102,0.007867,-0.351652,-0.040576,-0.176613,0.293894,0.938503,-0.042522,-0.032634,-0.246769,-0.005057,0.957971,-0.002430,0.286809,-0.532714,-0.015228,-0.150714,0.005402,-0.012231,-0.040119,0.999106,-0.052231,1.564042,-0.097570,-0.105737,-0.092746,0.015542,0.989938,-0.007725,1.159271,-0.318609,0.041487,0.065015,-0.102441,0.991745,-0.299090,0.766229,-0.197945,,,,,,,,0.011484,-0.524760,-0.010727,0.851105,-0.225074,0.105132,-0.296232,-0.036578,0.009835,0.026038,0.998943,0.194618,0.099810,-0.227027
2558,21.316667,-0.008111,0.042081,-0.008279,0.999047,0.893602,0.135270,-0.171004,-0.003704,-0.108498,-0.001632,0.994088,-0.004918,-0.021261,0.097202,-0.002056,0.150849,0.003289,0.988549,0.521028,0.011919,-0.339142,-0.060316,-0.128290,0.954079,0.263889,0.380110,0.007857,-0.351644,-0.040804,-0.176758,0.294523,0.938268,-0.042546,-0.032620,-0.246786,-0.005152,0.957992,-0.002706,0.286734,-0.532705,-0.015234,-0.150708,0.005534,-0.011919,-0.040135,0.999108,-0.052839,1.563969,-0.097873,-0.109494,-0.092395,0.015972,0.989555,-0.008460,1.159254,-0.318718,0.042811,0.069761,-0.101979,0.991414,-0.298608,0.765561,-0.197912,,,,,,,,0.011860,-0.524548,-0.010958,0.851227,-0.225092,0.105104,-0.296148,-0.036995,0.009687,0.026932,0.998905,0.194690,0.099751,-0.226923
2559,21.325000,-0.008421,0.041098,-0.007939,0.999088,0.893728,0.135080,-0.171083,-0.003739,-0.108325,-0.001553,0.994107,-0.004851,-0.021273,0.097205,-0.001978,0.150965,0.003321,0.988532,0.521024,0.011909,-0.339170,-0.060347,-0.128350,0.954101,0.263772,0.380112,0.007859,-0.351649,-0.040685,-0.176671,0.294601,0.938266,-0.042484,-0.032577,-0.246794,-0.005096,0.957992,-0.002658,0.286739,-0.532708,-0.015221,-0.150709,0.006139,-0.003937,-0.038794,0.999221,-0.052919,1.563729,-0.098415,-0.109636,-0.091150,0.017324,0.989632,-0.009145,1.159211,-0.318838,0.044055,0.074916,-0.101636,0.991018,-0.298061,0.764903,-0.197754,,,,,,,,0.012184,-0.524338,-0.011168,0.851350,-0.225085,0.105092,-0.296060,-0.035962,0.010351,0.025443,0.998976,0.194684,0.099830,-0.226972
2560,21.333333,-0.010307,0.039199,-0.007271,0.999152,0.893951,0.134728,-0.170271,-0.003717,-0.108403,-0.001590,0.994099,-0.004867,-0.021264,0.097210,-0.001795,0.151060,0.003377,0.988517,0.521008,0.011905,-0.339139,-0.060286,-0.128257,0.954037,0.264064,0.380103,0.007869,-0.351646,-0.040642,-0.176837,0.294601,0.938236,-0.042452,-0.032605,-0.246767,-0.005137,0.957996,-0.002691,0.286722,-0.532709,-0.015244,-0.150708,0.006056,-0.010934,-0.039836,0.999128,-0.053743,1.563862,-0.098556,-0.123971,-0.090938,0.016681,0.987969,-0.010071,1.159177,-0.318908,0.044776,0.080760,-0.100733,0.990619,-0.297515,0.764295,-0.197398,,,,,,,,0.012472,-0.524229,-0.011333,0.851410,-0.225065,0.105072,-0.295953,-0.035972,0.010455,0.026444,0.998948,0.194743,0.099791,-0.226920
2561,21.341667,-0.008509,0.042076,-0.008181,0.999045,0.893623,0.135225,-0.170717,-0.003746,-0.108300,-0.001495,0.994110,-0.004885,-0.021283,0.097196,-0.002080,0.151100,0.003332,0.988511,0.521034,0.011921,-0.339140,-0.060267,-0.128223,0.954081,0.263926,0.380100,0.007850,-0.351651,-0.040435,-0.176925,0.291454,0.939211,-0.042610,-0.032776,-0.246804,-0.005058,0.957982,-0.002574,0.286773,-0.532707,-0.015219,-0.150709,0.005345,-0.010690,-0.040187,0.999121,-0.054401,1.563877,-0.099065,-0.111614,-0.089330,0.020571,0.989515,-0.010240,1.159168,-0.319167,0.045065,0.086589,-0.100194,0.990168,-0.296980,0.763690,-0.196846,,,,,,,,0.012825,-0.524083,-0.011673,0.851491,-0.225055,0.105064,-0.295864,-0.035989,0.010909,0.026239,0.998948,0.194771,0.099799,-0.226926
2562,21.350000,-0.008292,0.042413,-0.008183,0.999032,0.893619,0.135259,-0.170731,-0.003733,-0.108320,-0.001525,0.994108,-0.004848,-0.021274,0.097197,-0.002089,0.150867,0.003325,0.988546,0.521037,0.011923,-0.339164,-0.060264,-0.128382,0.954011,0.264101,0.380108,0.007876,-0.351647,-0.041044,-0.176772,0.294972,0.938115,-0.042510,-0.032539,-0.246783,-0.005218,0.958002,-0.002938,0.286700,-0.532693,-0.015252,-0.150700,0.005437,-0.010868,-0.040029,0.999125,-0.055133,1.563908,-0.099613,-0.103779,-0.087288,0.022051,0.990517,-0.011129,1.159133,-0.319580,0.045327,0.092499,-0.099958,0.989645,-0.296468,0.763130,-0.196141,,,,,,,,0.013120,-0.523922,-0.011880,0.851582,-0.225020,0.105061,-0.295756,-0.035348,0.009750,0.025230,0.999009,0.194766,0.099836,-0.226924
2563,21.358333,-0.009621,0.040182,-0.007530,0.999118,0.893859,0.134830,-0.170630,-0.003691,-0.108488,-0.001636,0.994090,-0.004922,-0.021258,0.097201,-0.001699,0.151097,0.003365,0.988512,0.521005,0.011903,-0.339144,-0.060212,-0.128251,0.954081,0.263924,0.380103,0.007860,-0.351641,-0.040749,-0.176716,0.295507,0.937969,-0.042458,-0.032534,-0.246805,-0.005142,0.957989,-0.002631,0.286747,-0.532698,-0.015221,-0.150705,0.005043,-0.008795,-0.040041,0.999147,-0.055658,1.563855,-0.100093,-0.109882,-0.085742,0.022637,0.989981,-0.011951,1.159150,-0.319865,0.045506,0.098197,-0.099636,0.989120,-0.295960,0.762592,-0.195332,,,,,,,,0.013559,-0.523841,-0.012198,0.851621,-0.225010,0.105057,-0.295649,-0.035629,0.010859,0.025977,0.998968,0.194840,0.099817,-0.226920
2564,21.366667,-0.008161,0.041251,-0.007874,0.999085,0.893721,0.135081,-0.171085,-0.003628,-0.108539,-0.001672,0.994084,-0.004914,-0.021242,0.097215,-0.002043,0.150783,0.003377,0.988559,0.521036,0.011924,-0.339109,-0.060283,-0.128374,0.954048,0.263967,0.380114,0.007874,-0.351644,-0.040683,-0.176456,0.294652,0.938290,-0.042492,-0.032569,-0.246790,-0.005211,0.957988,-0.002883,0.286747,-0.532696,-0.015255,-0.150703,0.004874,-0.009627,-0.041271,0.999090,-0.056678,1.564045,-0.100943,-0.108712,-0.084150,0.024368,0.990205,-0.012663,1.159110,-0.320183,0.045259,0.104151,-0.099701,0.988516,-0.295447,0.762046,-0.194328,,,,,,,,0.013930,-0.523778,-0.012539,0.851649,-0.224975,0.105045,-0.295538,-0.035760,0.011352,0.025562,0.998969,0.194854,0.099839,-0.226911
2565,21.375000,-0.009648,0.040162,-0.007405,0.999119,0.893886,0.134800,-0.170572,-0.003717,-0.108383,-0.001569,0.994101,-0.004867,-0.021262,0.097210,-0.001847,0.151148,0.003355,0.988504,0.521030,0.011911,-0.339141,-0.060257,-0.128322,0.954031,0.264059,0.380103,0.007865,-0.351653,-0.040728,-0.176616,0.293934,0.938483,-0.042520,-0.032631,-0.246824,-0.005196,0.957984,-0.002681,0.286763,-0.532701,-0.015231,-0.150705,0.004850,-0.009237,-0.041475,0.999085,-0.057396,1.564108,-0.101630,-0.123412,-0.082826,0.023987,0.988602,-0.013669,1.159044,-0.320522,0.044660,0.109479,-0.099105,0.988027,-0.294925,0.761548,-0.193206,,,,,,,,0.014250,-0.523659,-0.012939,0.851710,-0.224939,0.105032,-0.295437,-0.035809,0.011889,0.025454,0.998964,0.194866,0.099860,-0.226949
2566,21.383333,-0.008753,0.041438,-0.007910,0.999072,0.893717,0.135042,-0.170756,-0.003688,-0.108403,-0.001645,0.994099,-0.004885,-0.021257,0.097215,-0.001868,0.151010,0.003349,0.988525,0.520979,0.011911,-0.339146,-0.060270,-0.128324,0.954037,0.264034,0.380104,0.007859,-0.351656,-0.040604,-0.176698,0.294583,0.938270,-0.042503,-0.032553,-0.246777,-0.005113,0.957968,-0.002456,0.286819,-0.532711,-0.015222,-0.150710,0.003919,-0.008683,-0.041630,0.999088,-0.058149,1.564204,-0.102476,-0.122367,-0.081487,0.025374,0.988809,-0.014371,1.159002,-0.320973,0.043569,0.115028,-0.099376,0.987418,-0.294463,0.761052,-0.191934,,,,,,,,0.014495,-0.523523,-0.013324,0.851784,-0.224904,0.105029,-0.295334,-0.035817,0.011589,0.025586,0.998964,0.194912,0.099849,-0.226979
2567,21.391667,-0.009987,0.039657,-0.007467,0.999135,0.893897,0.134772,-0.170467,-0.003657,-0.108384,-0.001674,0.994101,-0.004860,-0.021248,0.097215,-0.001674,0.151072,0.003370,0.988516,0.521006,0.011905,-0.339125,-0.060273,-0.128281,0.954043,0.264031,0.380103,0.007859,-0.351656,-0.040757,-0.176580,0.295410,0.938025,-0.042520,-0.032587,-0.246769,-0.005094,0.957977,-0.002526,0.286789,-0.532710,-0.015227,-0.150710,0.002853,-0.008355,-0.041733,0.999090,-0.058846,1.564279,-0.103338,-0.120260,-0.080411,0.026533,0.989125,-0.015134,1.158947,-0.321444,0.042549,0.119814,-0.099417,0.986889,-0.294012,0.760616,-0.190600,,,,,,,,0.014759,-0.523371,-0.013590,0.851869,-0.224910,0.105026,-0.295242,-0.035883,0.011877,0.025372,0.998963,0.194951,0.099868,-0.226997
2568,21.400000,-0.008811,0.041467,-0.007991,0.999069,0.893683,0.135095,-0.170698,-0.003570,-0.108436,-0.001752,0.994096,-0.004848,-0.021230,0.097198,-0.001890,0.150945,0.003356,0.988535,0.521015,0.011916,-0.339110,-0.060256,-0.128374,0.954055,0.263946,0.380113,0.007874,-0.351637,-0.040445,-0.176829,0.291480,0.939221,-0.042601,-0.032772,-0.246834,-0.005096,0.957976,-0.002551,0.286793,-0.532701,-0.015209,-0.150706,0.002428,-0.008563,-0.041687,0.999091,-0.059621,1.564402,-0.104180,-0.120274,-0.078323,0.027974,0.989251,-0.015922,1.158853,-0.321928,0.041106,0.124513,-0.099478,0.986363,-0.293623,0.760159,-0.189109,,,,,,,,0.015020,-0.523118,-0.014095,0.852011,-0.224829,0.105025,-0.295160,-0.036714,0.012522,0.025333,0.998926,0.195000,0.099899,-0.227006
2569,21.408333,-0.007396,0.042449,-0.008374,0.999036,0.893559,0.135411,-0.171001,-0.003565,-0.108469,-0.001769,0.994092,-0.004864,-0.021234,0.097199,-0.002202,0.151198,0.003298,0.988496,0.521038,0.011929,-0.339130,-0.060267,-0.128274,0.954049,0.264015,0.380106,0.007865,-0.351646,-0.040678,-0.176659,0.294642,0.938255,-0.042495,-0.032563,-0.246799,-0.005140,0.957983,-0.002638,0.286768,-0.532710,-0.015234,-0.150708,0.001422,-0.007938,-0.041341,0.999113,-0.060470,1.564505,-0.105206,-0.118499,-0.075897,0.029458,0.989611,-0.016695,1.158754,-0.322455,0.039737,0.128425,-0.099177,0.985947,-0.293249,0.759766,-0.187545,-0.908275,-0.095205,0.350793,0.207166,0.067312,1.734721,0.018347,0.015140,-0.522986,-0.014369,0.852086,-0.224783,0.105016,-0.295082,-0.036150,0.012496,0.025217,0.998950,0.195005,0.099860,-0.227133
2570,21.416667,-0.010961,0.038761,-0.007059,0.999164,0.894037,0.134635,-0.169890,-0.003689,-0.108457,-0.001662,0.994093,-0.004887,-0.021254,0.097217,-0.002057,0.151204,0.003309,0.988495,0.521037,0.011922,-0.339132,-0.060266,-0.128258,0.954056,0.263999,0.380105,0.007865,-0.351642,-0.040465,-0.176567,0.295615,0.937976,-0.042544,-0.032573,-0.246796,-0.005123,0.958005,-0.002775,0.286692,-0.532700,-0.015206,-0.150706,-0.000050,-0.007456,-0.041132,0.999126,-0.061339,1.564639,-0.106232,-0.119111,-0.074251,0.030541,0.989630,-0.017502,1.158657,-0.323031,0.038508,0.131201,-0.098618,0.985687,-0.292842,0.759378,-0.185892,-0.905705,-0.096573,0.353400,0.213262,0.068409,1.731701,0.023062,0.015302,-0.522890,-0.014699,0.852136,-0.224721,0.104997,-0.295021,-0.036581,0.012435,0.025124,0.998937,0.195044,0.099854,-0.227181
2571,21.425000,-0.007917,0.040756,-0.007733,0.999108,0.893759,0.135213,-0.170838,-0.003691,-0.108427,-0.001639,0.994096,-0.004876,-0.021251,0.097217,-0.001775,0.151070,0.003375,0.988516,0.520999,0.011913,-0.339140,-0.060287,-0.128327,0.954031,0.264050,0.380111,0.007877,-0.351644,-0.040379,-0.177164,0.295027,0.938052,-0.042523,-0.032713,-0.246745,-0.005076,0.957989,-0.002659,0.286748,-0.532708,-0.015211,-0.150709,-0.001485,-0.007413,-0.040918,0.999134,-0.062127,1.564775,-0.107244,-0.119932,-0.072583,0.031653,0.989619,-0.018339,1.158526,-0.323662,0.036298,0.134751,-0.098517,0.985302,-0.292578,0.759002,-0.184115,-0.903250,-0.098522,0.353791,0.221955,0.069794,1.728288,0.028215,0.015381,-0.522756,-0.015134,0.852209,-0.224670,0.104982,-0.294969,-0.036983,0.013037,0.024826,0.998923,0.195060,0.099849,-0.227238
2572,21.433333,-0.008130,0.041159,-0.007982,0.999088,0.893710,0.135097,-0.171106,-0.003711,-0.108406,-0.001610,0.994099,-0.004880,-0.021257,0.097217,-0.002213,0.151381,0.003288,0.988468,0.521095,0.011941,-0.339178,-0.060267,-0.128261,0.954045,0.264038,0.380100,0.007863,-0.351645,-0.040690,-0.176627,0.294779,0.938218,-0.042483,-0.032571,-0.246774,-0.005139,0.957992,-0.002717,0.286736,-0.532705,-0.015222,-0.150709,-0.003064,-0.006983,-0.040383,0.999155,-0.063015,1.564899,-0.108361,-0.117791,-0.070174,0.032649,0.990018,-0.019187,1.158355,-0.324306,0.034183,0.137108,-0.098407,0.985063,-0.292320,0.758677,-0.182264,-0.901106,-0.099945,0.353343,0.230581,0.071346,1.724403,0.033798,0.015533,-0.522702,-0.015333,0.852236,-0.224614,0.104967,-0.294933,-0.037634,0.013043,0.026143,0.998864,0.195091,0.099703,-0.227307
2573,21.441667,-0.010972,0.038197,-0.007000,0.999186,0.894065,0.134598,-0.169785,-0.003713,-0.108373,-0.001589,0.994102,-0.004850,-0.021254,0.097214,-0.001797,0.151050,0.003343,0.988519,0.521004,0.011913,-0.339128,-0.060335,-0.128302,0.954058,0.263953,0.380115,0.007875,-0.351642,-0.040715,-0.176744,0.295063,0.938105,-0.042514,-0.032662,-0.246793,-0.005133,0.957991,-0.002761,0.286739,-0.532697,-0.015217,-0.150708,-0.004058,-0.007036,-0.039727,0.999178,-0.063964,1.565052,-0.109475,-0.115836,-0.068135,0.033962,0.990347,-0.020025,1.158204,-0.324928,0.032271,0.138830,-0.098349,0.984892,-0.292081,0.758348,-0.180343,-0.896864,-0.104310,0.356955,0.239453,0.073094,1.719947,0.039571,0.015528,-0.522551,-0.015742,0.852321,-0.224556,0.104947,-0.294911,-0.037970,0.013464,0.024832,0.998880,0.195123,0.099800,-0.227436
2574,21.450000,-0.008987,0.041426,-0.008053,0.999069,0.893662,0.135117,-0.170632,-0.003753,-0.108271,-0.001495,0.994113,-0.004886,-0.021269,0.097202,-0.002135,0.150766,0.003279,0.988562,0.521012,0.011928,-0.339135,-0.060242,-0.128201,0.954080,0.263944,0.380103,0.007854,-0.351649,-0.040603,-0.176720,0.294740,0.938216,-0.042495,-0.032561,-0.246779,-0.005214,0.957988,-0.002829,0.286747,-0.532702,-0.015250,-0.150704,-0.005471,-0.006632,-0.039154,0.999196,-0.064846,1.565163,-0.110710,-0.118115,-0.065503,0.035139,0.990214,-0.020873,1.158058,-0.325640,0.029555,0.140065,-0.098039,0.984833,-0.291945,0.758073,-0.178285,-0.884995,-0.110137,0.390185,0.228930,0.075017,1.715466,0.045247,0.015503,-0.522471,-0.015889,0.852368,-0.224499,0.104928,-0.294901,-0.038253,0.013912,0.024563,0.998869,0.195154,0.099789,-0.227526
2575,21.458333,-0.007511,0.042237,-0.008418,0.999044,0.893546,0.135396,-0.170984,-0.003606,-0.108524,-0.001731,0.994086,-0.004896,-0.021240,0.097222,-0.002492,0.151124,0.003234,0.988506,0.521045,0.011947,-0.339174,-0.060238,-0.128291,0.954063,0.263964,0.380101,0.007865,-0.351647,-0.040564,-0.176703,0.292872,0.938806,-0.042580,-0.032633,-0.246785,-0.005115,0.957990,-0.002732,0.286744,-0.532707,-0.015221,-0.150710,-0.008301,-0.004968,-0.038614,0.999207,-0.065712,1.565338,-0.111867,-0.118370,-0.063466,0.036008,0.990285,-0.021745,1.157867,-0.326346,0.027528,0.140985,-0.097918,0.984773,-0.291805,0.757856,-0.176193,-0.872527,-0.114563,0.418461,0.224640,0.077380,1.710406,0.051315,0.015541,-0.522378,-0.016214,0.852418,-0.224432,0.104899,-0.294896,-0.038850,0.013585,0.024493,0.998852,0.195220,0.099750,-0.227618
2576,21.466667,-0.008841,0.041596,-0.008112,0.999062,0.893654,0.135148,-0.170702,-0.003692,-0.108311,-0.001592,0.994109,-0.004866,-0.021254,0.097202,-0.002077,0.151224,0.003348,0.988492,0.521028,0.011924,-0.339125,-0.060275,-0.128417,0.953997,0.264132,0.380105,0.007878,-0.351660,-0.040675,-0.176799,0.294682,0.938216,-0.042453,-0.032590,-0.246780,-0.005130,0.957985,-0.002622,0.286760,-0.532701,-0.015210,-0.150710,-0.009074,-0.006878,-0.039617,0.999150,-0.067112,1.565460,-0.113168,-0.118560,-0.061515,0.036914,0.990352,-0.022631,1.157673,-0.327100,0.025124,0.141737,-0.097866,0.984734,-0.291722,0.757628,-0.173970,-0.872590,-0.116317,0.410703,0.237446,0.079630,1.704281,0.058263,0.015359,-0.522330,-0.016224,0.852450,-0.224331,0.104890,-0.294889,-0.039491,0.014333,0.024272,0.998822,0.195238,0.099738,-0.227746
2577,21.475000,-0.008501,0.042216,-0.008292,0.999038,0.893589,0.135279,-0.170709,-0.003675,-0.108489,-0.001642,0.994090,-0.004919,-0.021251,0.097204,-0.001911,0.150900,0.003391,0.988541,0.521009,0.011916,-0.339122,-0.060308,-0.128328,0.954043,0.264001,0.380104,0.007872,-0.351645,-0.040506,-0.176138,0.293300,0.938781,-0.042572,-0.032605,-0.246875,-0.005174,0.957984,-0.002661,0.286761,-0.532700,-0.015232,-0.150709,-0.010945,-0.006275,-0.038834,0.999166,-0.068065,1.565545,-0.114475,-0.115864,-0.058931,0.037900,0.990791,-0.023509,1.157471,-0.327855,0.022763,0.142642,-0.097876,0.984660,-0.291700,0.757491,-0.171643,,,,,,,,0.015184,-0.522231,-0.016456,0.852510,-0.224304,0.104868,-0.294902,-0.040037,0.014918,0.022662,0.998830,0.195268,0.099772,-0.227854
